User_ID,Age,Gender,Location,Occupation,Marital_Status,Education_Level,Income_Level,Device_Type,App_Download_Source,Region,App_Name,Screen_Time,Session_Count,Notifications_Received,Time_Spent_Per_Session,App_Installs,App_Version,Usage_Patterns,Peak_Usage_Times,Break_Intervals,Usage_Frequency,App_Addiction_Level,Engagement_Level,Social_Interaction,App_Purpose,Content_Type,Average_Interaction_Time,Sleep_Disruption,Distraction_Level
U1558,99,Male,Charlesland,Unemployed,Single,High School,Middle,Tablet,Other,South,TikTok,229,12,37,25,Invalid,v1.0,Rare,Afternoon,10 mins every hour,Monthly,91,45,179,Entertainment,Stories,28,4,5
U1559,Invalid,Other,New Kathyfurt,Student,Married,Postgraduate,High,Tablet,Google Play,South,TikTok,80,18,8,18,Yes,Latest,Binge,Night,10 mins every hour,Weekly,94,12,187,Work,Photos,13,8,10
U1560,25,Other,Crawfordfort,Professional,Single,High School,Low,iOS,Other,East,WhatsApp,188,14,30,27,Yes,v1.2,Regular,Evening,None,Weekly,95,89,306,News,Stories,7,0,6
U1561,99,Other,New Michael,Professional,Married,Postgraduate,High,Android,Other,East,WhatsApp,135,9999,32,9,No,Beta,Binge,Evening,5 mins every hour,Weekly,Invalid,58,337,Socializing,Photos,22,6,10
U1562,35,Invalid,Dustinland,Student,Widowed,High School,High,iOS,Apple Store,West,WhatsApp,138,1,19,9,Yes,Latest,Rare,Evening,5 mins every hour,Daily,76,19,412,News,Stories,20,1,9
U1563,-1,Female,Mccartyport,Unemployed,Widowed,Postgraduate,Low,Android,Google Play,East,Instagram,75,13,9,21,No,v1.1,Regular,Night,None,Weekly,33,6,471,Work,Videos,13,5,10
U1564,25,Female,West Sharon,Retired,Married,Undergraduate,Low,Android,Apple Store,North,WhatsApp,246,1,47,17,No,v1.1,Rare,Evening,5 mins every hour,Daily,40,19,34,Work,Videos,27,3,7
U1565,22,Male,Caseyville,Retired,Married,Postgraduate,High,Android,Other,North,Twitter,9999,9999,15,27,Yes,Beta,Regular,Morning,None,Daily,9999,10,159,Work,Stories,12,0,6
U1566,Invalid,Female,South Wandachester,Professional,Married,Undergraduate,High,Android,Google Play,South,Facebook,180,3,22,18,No,v1.2,Binge,Evening,5 mins every hour,Monthly,9999,37,364,Entertainment,Text Posts,8,1,8
U1567,Invalid,Male,West Melissatown,Student,Widowed,Undergraduate,Low,iOS,Google Play,West,TikTok,Invalid,Invalid,43,26,No,v1.2,Rare,Evening,5 mins every hour,Daily,89,33,226,Work,Photos,28,4,1
U1568,-1,Male,Audreyberg,Unemployed,Married,Postgraduate,Middle,iOS,Apple Store,North,TikTok,Invalid,6,11,29,Yes,v1.1,Regular,Night,None,Monthly,52,25,49,Work,Text Posts,8,4,8
U1569,47,Male,Dicksonside,Student,Single,Postgraduate,Middle,Android,Apple Store,South,Facebook,135,9999,36,25,No,v1.1,Binge,Afternoon,5 mins every hour,Daily,9999,93,331,Socializing,Videos,21,6,7
U1570,35,Female,West Crystal,Student,Single,High School,Low,Android,Apple Store,South,Twitter,51,Invalid,31,17,Invalid,Latest,Regular,Evening,None,Weekly,54,31,100,Work,Photos,10,8,5
U1571,-1,Female,South Katrinatown,Professional,Married,Undergraduate,High,iOS,Google Play,North,Instagram,219,19,43,11,Yes,v1.1,Rare,Morning,10 mins every hour,Daily,9999,30,136,Work,Text Posts,20,5,8
U1572,43,Male,Port Susan,Student,Single,Postgraduate,Low,iOS,Apple Store,South,Instagram,209,9999,11,16,Yes,Latest,Rare,Afternoon,10 mins every hour,Daily,40,73,206,Socializing,Photos,11,6,6
U1573,29,Male,Christinetown,Unemployed,Single,Postgraduate,Low,Tablet,Apple Store,North,WhatsApp,289,6,11,28,Yes,Beta,Regular,Evening,10 mins every hour,Daily,34,35,494,Entertainment,Stories,22,10,10
U1574,-1,Female,Taylormouth,Unemployed,Widowed,Postgraduate,Low,Tablet,Apple Store,East,Twitter,56,9999,0,11,Yes,v1.1,Rare,Morning,None,Daily,9999,92,84,Education,Text Posts,28,3,7
U1575,51,Male,Jenniferchester,Student,Single,Undergraduate,Middle,Android,Other,West,Twitter,234,Invalid,45,6,No,v1.0,Binge,Night,None,Daily,4,30,11,Work,Photos,21,4,5
U1576,36,Female,Linfurt,Retired,Widowed,Postgraduate,Low,Tablet,Google Play,North,TikTok,244,7,26,26,Yes,v1.1,Regular,Morning,5 mins every hour,Monthly,45,88,371,Work,Videos,20,4,4
U1577,51,Invalid,Josephville,Retired,Married,Undergraduate,Low,Tablet,Apple Store,North,WhatsApp,59,Invalid,29,29,No,v1.1,Regular,Night,10 mins every hour,Monthly,19,38,135,Entertainment,Photos,18,1,6
U1578,59,Male,Lake Nicholas,Student,Married,Postgraduate,High,Tablet,Apple Store,East,Facebook,205,3,34,28,Invalid,v1.0,Regular,Morning,None,Weekly,64,40,1,Socializing,Text Posts,13,3,2
U1579,26,Female,Liport,Professional,Single,High School,High,iOS,Other,North,TikTok,9999,4,17,13,Yes,Latest,Rare,Night,5 mins every hour,Daily,53,11,264,Entertainment,Text Posts,11,5,7
U1580,47,Male,Brittanyview,Professional,Single,Undergraduate,Low,Android,Apple Store,East,Twitter,Invalid,Invalid,26,24,Invalid,v1.0,Rare,Afternoon,None,Monthly,Invalid,45,173,News,Stories,18,1,6
U1581,40,Male,Burkeberg,Unemployed,Widowed,Undergraduate,Middle,iOS,Other,South,WhatsApp,216,9999,4,21,Yes,v1.2,Binge,Morning,5 mins every hour,Monthly,2,69,382,Entertainment,Photos,18,1,3
U1582,18,Male,New Jodiville,Unemployed,Married,Undergraduate,Middle,Android,Other,South,WhatsApp,128,8,12,27,Yes,v1.1,Binge,Night,5 mins every hour,Weekly,Invalid,5,170,Work,Text Posts,6,1,6
U1583,22,Male,New Thomas,Student,Married,High School,Middle,Android,Other,West,WhatsApp,82,16,31,22,Yes,v1.1,Rare,Morning,10 mins every hour,Monthly,62,21,397,News,Videos,12,3,3
U1584,54,Other,East Jacquelinetown,Retired,Married,Undergraduate,Middle,Android,Apple Store,East,Facebook,143,6,29,23,Yes,Beta,Regular,Evening,10 mins every hour,Monthly,9999,16,21,Entertainment,Stories,27,9,3
U1585,24,Male,North Tyler,Retired,Married,Postgraduate,Low,Tablet,Google Play,South,Facebook,54,3,2,29,No,Latest,Regular,Night,5 mins every hour,Weekly,Invalid,35,272,Education,Videos,24,5,3
U1586,42,Other,Lake Kellybury,Student,Single,High School,High,iOS,Google Play,South,WhatsApp,252,8,32,19,Yes,v1.0,Binge,Morning,None,Daily,9999,24,9,Work,Text Posts,15,4,7
U1587,-1,Female,New David,Student,Widowed,Undergraduate,Low,Android,Other,West,Facebook,90,9999,40,13,No,Beta,Binge,Morning,10 mins every hour,Monthly,26,26,196,Socializing,Text Posts,13,3,6
U1588,49,Female,Jonestown,Professional,Single,Postgraduate,Low,Tablet,Apple Store,West,Twitter,86,18,23,28,No,v1.1,Rare,Morning,10 mins every hour,Monthly,23,40,173,Socializing,Videos,13,7,1
U1589,28,Other,South Coryfort,Student,Married,High School,Middle,Android,Google Play,East,Facebook,172,18,7,18,Yes,Beta,Binge,Morning,None,Monthly,91,59,75,Work,Stories,23,4,5
U1590,Invalid,Male,West Antonioburgh,Retired,Married,Undergraduate,Middle,Tablet,Google Play,East,TikTok,288,11,49,21,No,v1.0,Rare,Morning,10 mins every hour,Weekly,94,59,225,Education,Text Posts,9,4,7
U1591,42,Male,Traceyborough,Retired,Married,Postgraduate,High,Tablet,Apple Store,North,Instagram,176,18,6,25,No,Latest,Rare,Night,5 mins every hour,Monthly,41,71,65,Socializing,Stories,13,10,8
U1592,59,Other,Lake Michele,Student,Single,Postgraduate,High,iOS,Other,South,WhatsApp,66,5,9,12,Yes,v1.2,Rare,Night,None,Daily,71,23,274,Socializing,Text Posts,6,2,7
U1593,-1,Female,North Nicholashaven,Retired,Single,Postgraduate,High,Android,Apple Store,East,Twitter,9999,13,35,8,No,v1.0,Binge,Evening,5 mins every hour,Monthly,72,55,219,Education,Photos,25,9,4
U1594,56,Male,Kathyville,Professional,Widowed,High School,Low,Android,Other,West,WhatsApp,9999,9999,41,14,No,v1.2,Regular,Night,None,Weekly,37,50,228,Work,Stories,16,7,3
U1595,-1,Male,Thomasfort,Student,Single,Undergraduate,Middle,iOS,Other,West,Facebook,76,12,14,7,No,v1.2,Regular,Evening,None,Weekly,78,85,134,News,Text Posts,26,5,4
U1596,99,Male,Patelhaven,Retired,Single,Undergraduate,High,Tablet,Other,East,Facebook,77,6,30,10,No,v1.0,Binge,Night,None,Daily,27,30,392,Socializing,Photos,20,5,8
U1597,Invalid,Male,North Annettebury,Retired,Married,Postgraduate,Middle,Tablet,Google Play,East,Instagram,61,14,3,16,Yes,Beta,Binge,Morning,None,Monthly,50,38,5,Entertainment,Stories,15,9,2
U1598,20,Male,Brownmouth,Student,Widowed,Postgraduate,Low,Android,Other,North,WhatsApp,297,3,33,10,Yes,v1.0,Binge,Night,10 mins every hour,Daily,9999,94,198,Work,Text Posts,9,3,6
U1599,57,Other,East Jacob,Retired,Widowed,High School,High,Tablet,Apple Store,South,Facebook,209,16,26,24,Yes,v1.1,Rare,Morning,None,Weekly,61,29,114,News,Stories,29,2,4
U1600,34,Male,South Megan,Unemployed,Married,Postgraduate,Low,iOS,Google Play,South,WhatsApp,68,15,22,22,No,Beta,Regular,Afternoon,10 mins every hour,Daily,9999,15,320,Socializing,Videos,11,4,6
U1601,24,Unknown,Kingfort,Retired,Married,Undergraduate,Low,Tablet,Apple Store,West,Instagram,60,13,1,12,Yes,v1.0,Regular,Morning,10 mins every hour,Monthly,71,7,279,Socializing,Stories,5,6,4
U1602,-1,Female,Walkerton,Student,Widowed,High School,Low,iOS,Other,North,WhatsApp,63,5,9,15,Yes,Beta,Rare,Afternoon,5 mins every hour,Weekly,31,46,471,Entertainment,Videos,26,9,7
U1603,26,Other,Myersshire,Student,Widowed,Undergraduate,Middle,Android,Other,North,TikTok,71,17,9,24,No,v1.2,Binge,Morning,5 mins every hour,Daily,9999,43,144,Socializing,Photos,8,6,8
U1604,23,Unknown,Reginaton,Professional,Widowed,High School,Middle,Tablet,Other,West,Instagram,270,3,13,9,No,v1.1,Rare,Afternoon,None,Monthly,10,25,216,Entertainment,Videos,8,4,1
U1605,24,Male,Millerview,Professional,Married,Undergraduate,Middle,Tablet,Google Play,East,Twitter,49,7,34,23,Yes,v1.2,Rare,Afternoon,5 mins every hour,Weekly,50,73,287,Entertainment,Stories,14,3,3
U1606,-1,Other,Leahmouth,Retired,Widowed,Undergraduate,Low,iOS,Other,North,Facebook,69,16,21,11,No,v1.2,Rare,Night,None,Monthly,Invalid,19,166,News,Stories,21,5,4
U1607,99,Unknown,Elijahtown,Retired,Married,Postgraduate,Middle,Tablet,Google Play,North,Instagram,100,16,14,28,No,Latest,Rare,Night,None,Weekly,9999,91,100,Work,Text Posts,10,10,1
U1608,18,Female,Michaelshire,Retired,Widowed,Undergraduate,Middle,Android,Google Play,North,Instagram,268,4,42,12,Yes,v1.2,Rare,Night,10 mins every hour,Daily,50,83,24,Education,Photos,24,0,4
U1609,43,Female,Lake Mario,Retired,Married,High School,Middle,Android,Google Play,South,Facebook,9999,8,37,20,Yes,v1.2,Regular,Morning,10 mins every hour,Monthly,52,64,224,Work,Stories,15,9,6
U1610,28,Other,Jacksonfurt,Retired,Single,Undergraduate,High,iOS,Other,South,WhatsApp,107,12,46,21,No,Latest,Regular,Night,None,Monthly,9999,80,353,Entertainment,Videos,19,5,3
U1611,Invalid,Female,West Angela,Professional,Married,Postgraduate,Middle,iOS,Google Play,West,Twitter,Invalid,4,48,7,Yes,v1.0,Binge,Afternoon,None,Weekly,26,2,324,Work,Text Posts,9,2,2
U1612,58,Female,Maytown,Student,Widowed,High School,Middle,Android,Google Play,South,TikTok,258,18,37,18,Yes,v1.2,Regular,Night,None,Daily,69,46,235,Entertainment,Videos,22,3,5
U1613,33,Other,Port Charlene,Professional,Single,Undergraduate,Low,iOS,Other,East,TikTok,250,4,47,16,No,Latest,Regular,Afternoon,10 mins every hour,Daily,9999,87,127,News,Videos,22,9,6
U1614,Invalid,Other,Wendyville,Unemployed,Married,Postgraduate,Low,Tablet,Other,West,WhatsApp,49,13,46,20,No,v1.0,Binge,Afternoon,None,Daily,89,3,37,Socializing,Videos,29,10,7
U1615,47,Female,Angelaton,Unemployed,Single,Postgraduate,High,iOS,Other,West,Facebook,9999,1,39,6,Yes,Latest,Regular,Night,10 mins every hour,Daily,62,57,252,Entertainment,Stories,27,0,3
U1616,32,Male,Andersonport,Retired,Married,High School,Middle,Tablet,Other,North,TikTok,185,9999,23,17,No,v1.2,Regular,Evening,None,Weekly,61,86,216,News,Videos,17,10,5
U1617,22,Invalid,Lake Keithshire,Professional,Married,High School,Low,iOS,Google Play,East,Twitter,9999,9,20,14,Invalid,Latest,Binge,Afternoon,10 mins every hour,Monthly,Invalid,21,182,Education,Photos,18,10,5
U1618,34,Male,Franceston,Professional,Single,Postgraduate,Middle,iOS,Other,West,WhatsApp,9999,14,40,6,Yes,Latest,Rare,Night,None,Weekly,9999,10,495,Socializing,Text Posts,9,3,5
U1619,34,Male,Jeremiahbury,Professional,Married,Postgraduate,High,Android,Google Play,East,Instagram,35,2,7,17,Yes,v1.0,Rare,Evening,10 mins every hour,Daily,11,30,293,Education,Text Posts,19,3,4
U1620,-1,Male,Lake April,Retired,Married,Postgraduate,Middle,Android,Other,East,Instagram,172,Invalid,3,17,Yes,v1.1,Binge,Morning,None,Monthly,88,26,109,Education,Videos,7,4,9
U1621,Invalid,Other,West Angie,Unemployed,Widowed,Postgraduate,Low,Tablet,Apple Store,South,Instagram,254,Invalid,23,6,Yes,v1.2,Binge,Evening,None,Weekly,47,66,186,Entertainment,Stories,16,7,3
U1622,30,Male,East Gregory,Retired,Single,Postgraduate,Low,Tablet,Apple Store,North,Instagram,90,Invalid,40,5,Yes,v1.0,Binge,Afternoon,None,Daily,17,98,323,Work,Photos,18,8,4
U1623,99,Other,Davidview,Professional,Single,Postgraduate,High,iOS,Other,North,Instagram,9999,13,24,10,Yes,v1.1,Binge,Morning,5 mins every hour,Weekly,23,75,445,News,Stories,29,2,5
U1624,Invalid,Other,North Georgefurt,Retired,Single,Undergraduate,Middle,Tablet,Apple Store,East,Instagram,Invalid,17,44,6,Yes,v1.1,Binge,Evening,None,Daily,69,84,42,Socializing,Photos,14,4,7
U1625,31,Other,Travismouth,Professional,Single,Postgraduate,High,Tablet,Other,West,WhatsApp,144,2,8,16,No,v1.1,Binge,Night,5 mins every hour,Monthly,58,64,474,Work,Text Posts,8,1,9
U1626,49,Other,Port Ryanbury,Professional,Widowed,High School,Low,Tablet,Other,West,Instagram,9999,2,1,24,No,v1.0,Regular,Morning,10 mins every hour,Daily,9999,60,242,Work,Stories,27,2,7
U1627,33,Unknown,South Maria,Student,Married,High School,High,Tablet,Apple Store,North,Instagram,9999,18,15,18,Invalid,Latest,Rare,Evening,5 mins every hour,Monthly,25,88,396,Education,Stories,5,10,5
U1628,Invalid,Male,Amyport,Unemployed,Widowed,Undergraduate,Low,Tablet,Google Play,North,TikTok,200,Invalid,35,9,Yes,v1.2,Rare,Morning,10 mins every hour,Daily,92,50,211,Entertainment,Photos,10,5,3
U1629,18,Female,Leslieside,Retired,Single,High School,Middle,Android,Google Play,North,Facebook,179,17,17,6,Invalid,v1.0,Regular,Morning,5 mins every hour,Monthly,57,33,455,Education,Videos,19,9,10
U1630,Invalid,Male,Port Daniel,Professional,Married,High School,Middle,Android,Apple Store,South,TikTok,Invalid,Invalid,7,19,No,v1.2,Rare,Night,10 mins every hour,Monthly,18,10,72,Education,Photos,12,4,6
U1631,27,Other,West Caleb,Professional,Married,Postgraduate,Low,Tablet,Apple Store,South,TikTok,164,19,44,16,Invalid,v1.2,Regular,Morning,10 mins every hour,Monthly,59,88,480,News,Videos,7,4,1
U1632,37,Other,West Kristin,Unemployed,Single,Undergraduate,High,iOS,Apple Store,North,Facebook,137,11,7,15,Yes,Beta,Regular,Evening,5 mins every hour,Weekly,7,39,185,News,Text Posts,14,6,2
U1633,99,Male,Thomasburgh,Student,Widowed,Undergraduate,Middle,iOS,Google Play,South,Twitter,294,1,20,9,No,v1.0,Rare,Morning,5 mins every hour,Monthly,39,71,379,Entertainment,Stories,20,1,5
U1634,Invalid,Male,East Carla,Professional,Married,Undergraduate,High,Android,Google Play,East,Twitter,227,11,13,14,Yes,v1.2,Binge,Evening,5 mins every hour,Daily,Invalid,59,157,News,Text Posts,10,2,8
U1635,53,Male,North Charles,Professional,Single,Postgraduate,Low,Android,Apple Store,West,Twitter,9999,19,31,10,Yes,v1.2,Rare,Night,10 mins every hour,Weekly,62,57,142,News,Videos,28,9,4
U1636,99,Female,South Kevinport,Student,Single,High School,High,Android,Other,North,WhatsApp,203,17,19,21,No,v1.2,Rare,Afternoon,None,Weekly,57,74,139,Work,Text Posts,28,8,3
U1637,35,Female,North Samuel,Unemployed,Single,High School,High,Tablet,Other,East,Facebook,151,12,28,16,Yes,v1.1,Regular,Afternoon,None,Weekly,77,73,413,Entertainment,Photos,29,8,2
U1638,-1,Male,New Frankton,Professional,Single,Undergraduate,Low,iOS,Google Play,West,Facebook,56,5,47,23,No,v1.1,Binge,Afternoon,5 mins every hour,Monthly,68,0,120,Education,Videos,11,9,3
U1639,Invalid,Other,Powellmouth,Unemployed,Married,Postgraduate,Middle,Tablet,Other,West,TikTok,9999,19,35,25,Yes,Beta,Rare,Afternoon,10 mins every hour,Weekly,9999,83,115,Entertainment,Stories,9,6,6
U1640,Invalid,Male,Williamborough,Professional,Widowed,High School,Low,Android,Other,South,TikTok,191,19,30,27,Yes,v1.1,Rare,Evening,None,Daily,74,58,14,Entertainment,Text Posts,21,2,5
U1641,-1,Other,Port Tony,Student,Married,Undergraduate,Low,Android,Google Play,West,Instagram,181,14,19,17,No,Beta,Rare,Afternoon,10 mins every hour,Monthly,45,62,277,Work,Photos,22,1,5
U1642,49,Female,Farrellstad,Unemployed,Married,Postgraduate,Low,Tablet,Other,South,Instagram,Invalid,Invalid,9,22,No,v1.2,Rare,Evening,5 mins every hour,Daily,92,23,455,Socializing,Videos,29,9,3
U1643,Invalid,Female,South Christinaside,Retired,Single,Postgraduate,Low,iOS,Google Play,East,TikTok,160,7,14,17,Yes,Latest,Binge,Night,5 mins every hour,Monthly,10,61,197,Socializing,Videos,19,3,8
U1644,48,Male,Austinstad,Professional,Single,High School,Low,Android,Apple Store,West,Twitter,113,Invalid,16,29,Yes,v1.0,Regular,Afternoon,None,Weekly,77,80,297,Socializing,Photos,9,9,2
U1645,53,Other,Morrisonstad,Professional,Married,High School,Middle,iOS,Apple Store,West,WhatsApp,192,10,30,14,No,Beta,Regular,Night,10 mins every hour,Weekly,95,66,68,News,Videos,5,4,4
U1646,21,Other,Jessicaland,Unemployed,Single,High School,Low,Android,Other,West,Facebook,222,14,44,7,No,v1.0,Regular,Morning,10 mins every hour,Weekly,1,17,361,Education,Text Posts,23,10,10
U1647,33,Female,Diazview,Student,Widowed,Postgraduate,Low,Android,Other,West,Instagram,46,9999,17,16,No,v1.1,Binge,Night,None,Monthly,9999,57,310,News,Stories,25,5,6
U1648,-1,Male,Port Jefferyside,Professional,Married,High School,Middle,Android,Other,South,TikTok,112,18,15,11,Yes,Latest,Rare,Night,5 mins every hour,Monthly,92,22,475,Work,Stories,11,1,1
U1649,-1,Other,Jasminemouth,Student,Widowed,Postgraduate,High,Tablet,Google Play,South,TikTok,288,6,4,14,No,Beta,Rare,Afternoon,None,Daily,9,20,26,Socializing,Photos,7,9,6
U1650,59,Unknown,Cainville,Unemployed,Married,High School,Low,iOS,Google Play,South,Facebook,209,8,17,22,No,v1.0,Rare,Evening,5 mins every hour,Daily,55,24,2,Education,Videos,19,10,1
U1651,-1,Male,Kaitlinside,Student,Widowed,Undergraduate,Low,Android,Apple Store,South,WhatsApp,204,9,14,9,Yes,v1.1,Rare,Night,None,Monthly,65,71,210,News,Videos,25,7,8
U1652,27,Invalid,East Bobby,Professional,Widowed,Postgraduate,Low,iOS,Google Play,South,TikTok,80,18,13,12,Yes,v1.0,Regular,Night,5 mins every hour,Monthly,11,96,343,Education,Videos,25,2,3
U1653,Invalid,Female,Richardview,Retired,Married,Postgraduate,Middle,Tablet,Apple Store,South,TikTok,133,15,4,29,No,Beta,Binge,Night,5 mins every hour,Weekly,76,57,305,Education,Videos,20,8,8
U1654,36,Other,Sarahville,Unemployed,Single,Undergraduate,Middle,Android,Other,East,Twitter,9999,5,9,10,Invalid,v1.2,Binge,Afternoon,10 mins every hour,Monthly,87,43,276,Work,Text Posts,26,0,2
U1655,99,Invalid,East Bryan,Unemployed,Widowed,Postgraduate,High,iOS,Google Play,West,Facebook,296,7,25,5,Yes,v1.0,Regular,Night,None,Weekly,6,73,171,News,Photos,24,8,9
U1656,48,Female,Kevinshire,Retired,Widowed,High School,High,Android,Other,South,WhatsApp,99,1,49,5,No,Latest,Binge,Morning,None,Monthly,80,46,86,Entertainment,Videos,25,3,2
U1657,18,Female,Tinafurt,Professional,Married,Postgraduate,Low,iOS,Apple Store,South,WhatsApp,130,9,2,17,Yes,Latest,Regular,Evening,5 mins every hour,Daily,12,97,466,News,Videos,7,0,4
U1658,23,Female,Gilberttown,Professional,Single,High School,Low,iOS,Google Play,East,Facebook,Invalid,Invalid,13,20,No,v1.1,Rare,Morning,None,Monthly,Invalid,82,66,Entertainment,Stories,24,3,9
U1659,27,Other,Port Henry,Professional,Single,Postgraduate,High,Tablet,Other,South,Facebook,9999,11,19,8,No,Beta,Binge,Morning,10 mins every hour,Monthly,9999,66,72,News,Videos,22,9,3
U1660,28,Female,New Elizabeth,Retired,Widowed,Postgraduate,Middle,iOS,Apple Store,North,Instagram,Invalid,4,22,22,Invalid,Latest,Regular,Morning,10 mins every hour,Monthly,18,0,415,News,Stories,18,10,8
U1661,29,Other,North Randy,Retired,Single,High School,High,Android,Apple Store,South,Twitter,116,Invalid,1,28,Yes,v1.0,Rare,Afternoon,5 mins every hour,Weekly,71,45,289,Education,Text Posts,22,9,1
U1662,33,Other,North Timothy,Professional,Married,Undergraduate,Middle,iOS,Google Play,East,WhatsApp,45,9999,46,23,No,Latest,Binge,Morning,None,Weekly,42,65,437,Socializing,Text Posts,7,6,5
U1663,30,Male,North Kimberlyburgh,Student,Married,Postgraduate,Middle,iOS,Google Play,West,Instagram,265,5,19,20,No,v1.0,Regular,Night,5 mins every hour,Monthly,22,40,263,Work,Stories,13,1,4
U1664,27,Male,Gallagherstad,Unemployed,Widowed,Undergraduate,Low,iOS,Google Play,East,Instagram,230,15,28,22,No,v1.2,Binge,Afternoon,5 mins every hour,Daily,41,0,294,News,Text Posts,21,5,1
U1665,57,Other,West Jason,Professional,Widowed,Postgraduate,Middle,iOS,Other,East,WhatsApp,208,6,17,9,Invalid,Beta,Binge,Night,5 mins every hour,Weekly,75,36,6,Work,Videos,14,2,10
U1666,20,Male,Lawsonshire,Student,Widowed,Postgraduate,Low,iOS,Apple Store,North,Facebook,248,4,9,6,No,v1.2,Regular,Evening,5 mins every hour,Monthly,Invalid,83,382,Education,Text Posts,26,9,2
U1667,57,Female,Simonbury,Unemployed,Single,Postgraduate,High,iOS,Google Play,East,WhatsApp,Invalid,6,1,27,No,v1.1,Binge,Morning,None,Daily,9,84,174,Work,Text Posts,19,1,4
